MAL_ID,Name,Avg Score,Genre Count,English name,Japanese name,Type,Episodes,Aired,Premiered,Producers,Licensors,Studios,Source,Duration,Rating,Ranked,Popularity,Members,Favorites,Watching,Completed,On-Hold,Dropped,Plan to Watch,Score-1,Score-2,Score-3,Score-4,Score-5,Score-6,Score-7,Score-8,Score-9,Score-10
34978,Nobunaga no Shinobi: Ise Kanegasaki-hen,7,2,Ninja Girl & Samurai Master 2nd,信長の忍び~伊勢・金ヶ崎篇~,TV,26,"Apr 8, 2017 to Sep 30, 2017",Spring 2017,TMS Music,Unknown,TMS Entertainment,4-koma manga,3 min. per ep.,PG-13 - Teens 13 or older,3083,5078,9186,5,863,5635,380,379,1929,24,14,29,73,278,819,1671,1048,375,228
34979,Shounen Ashibe: Go! Go! Goma-chan 2,5,3,Unknown,少年アシベ GO！GO！ゴマちゃん,TV,32,"Apr 4, 2017 to Feb 13, 2018",Spring 2017,Unknown,Unknown,"Bridge, Husio Studio",4-koma manga,9 min. per ep.,G - All Ages,8614,10718,886,2,107,314,37,179,249,12,10,22,15,57,75,50,24,8,16
34980,Fin-tan,0,1,Unknown,フィンたん,ONA,3,"Feb 27, 2017 to Sep 15, 2017",Unknown,Unknown,Unknown,Kenji Studio,Other,2 min. per ep.,G - All Ages,13956,13890,266,1,18,128,4,41,75,9,8,8,12,24,17,5,0,0,10
34982,Roba,5,1,The Donkey,驢馬,Movie,1,1930,Unknown,Unknown,Unknown,Unknown,Book,14 min.,G - All Ages,9330,13537,295,0,10,208,1,29,47,10,5,10,16,36,49,18,4,1,4
34984,Koi wa Ameagari no You ni,7,2,After the Rain,恋は雨上がりのように,TV,12,"Jan 12, 2018 to Mar 30, 2018",Winter 2018,"Aniplex, Dentsu, Fuji TV, DMM pictures",Sentai Filmworks,Wit Studio,Manga,22 min. per ep.,PG-13 - Teens 13 or older,1457,752,196601,971,17584,94650,6736,7788,69843,202,158,298,1010,3367,9207,25289,26069,11352,5230
34985,Shinkansen Henkei Robo Shinkalion,0,2,Shinkalion,新幹線変形ロボ シンカリオン,ONA,11,"Mar 16, 2015 to May 31, 2017",Unknown,Unknown,Unknown,Unknown,Other,1 min. per ep.,G - All Ages,12001,12275,474,0,66,55,25,61,267,9,6,3,6,13,17,6,7,0,5
34990,Unicorn no Kyupi,0,2,Unknown,ユニコーンのキュピ,TV,Unknown,"Mar 20, 2017 to ?",Spring 2017,Unknown,Unknown,Unknown,Original,5 min.,G - All Ages,12745,16018,139,0,32,0,11,48,48,6,0,2,0,1,3,1,0,0,3
34992,Byoudoku no Denpa,5,1,Diseases Spread,病毒の伝播,Movie,1,1926,Unknown,Unknown,Unknown,Unknown,Original,14 min.,G - All Ages,10062,13816,273,0,4,210,4,24,31,12,11,12,17,41,27,17,7,0,5
34993,Namake Gitsune,5,1,The Lazy Fox,なまけぎつね,Movie,1,1941,Unknown,Unknown,Unknown,Unknown,Unknown,11 min.,G - All Ages,9755,14315,237,0,5,163,4,25,40,7,5,10,19,33,25,9,4,0,5
34997,Ao no Strada,5,1,Unknown,青のストラーダ,ONA,4,"Feb 27, 2017 to Mar 13, 2017",Unknown,Panasonic Digital Contents,Unknown,Unknown,Original,3 min. per ep.,G - All Ages,9833,12280,469,0,37,177,11,31,213,4,9,13,20,31,28,14,1,1,6
34999,Kiitarou Shounen no Youkai Enikki: Jonan no Saijitsu,6,3,Unknown,奇異太郎少年の妖怪絵日記 女難の祭日,Special,1,"Jan 27, 2017",Unknown,Unknown,Unknown,Creators in Pack,Web manga,4 min.,PG-13 - Teens 13 or older,7602,7824,2980,0,196,951,76,61,1696,11,10,19,30,91,199,122,49,16,38
35000,To LOVE-Ru: Multiplication - Mae kara Ushiro kara,7,7,Unknown,To LOVEる -とらぶる- Multiplication ~前から後ろから~,OVA,1,"Nov 2, 2017",Unknown,Unknown,Unknown,Xebec,Manga,12 min.,R+ - Mild Nudity,2918,2911,31119,77,1001,20083,374,214,9447,92,103,203,367,954,2091,4128,2512,1121,1656
35002,Aware! Meisaku-kun: Meiji Saite Oishii Mozzarella,0,2,Unknown,あはれ！名作くん「明治さいておいしいモッツァレラ」,Special,1,"Mar 1, 2017",Unknown,Unknown,Unknown,Pie in the sky,Original,2 min.,G - All Ages,13372,14776,207,0,13,85,6,50,53,12,2,5,13,10,8,4,1,1,4
35003,Tanoshii Saki Uta Animation,0,2,Unknown,楽しいさき歌アニメーション,ONA,1,"Apr 15, 2016",Unknown,Unknown,Unknown,Unknown,Original,2 min.,G - All Ages,12388,15072,189,0,8,113,3,34,31,11,10,1,10,22,10,7,2,0,7
35004,T-sensei,0,3,"My teacher, Mr. T",てぃ先生,ONA,14,"Jun 5, 2017 to Sep 28, 2017",Unknown,"Production I.G, Anime Beans",Unknown,Unknown,Manga,3 min. per ep.,G - All Ages,12316,10689,901,2,61,60,24,41,715,2,1,1,0,7,8,8,7,1,5
35006,Happy Party Train,7,1,Unknown,HAPPY PARTY TRAIN,Music,1,"Apr 5, 2017",Unknown,Lantis,Unknown,Sunrise,Music,8 min.,G - All Ages,1384,5574,7296,31,89,5547,38,66,1556,26,21,45,58,272,433,834,807,497,678
35007,Kamigami no Ki: Xmas Special,0,3,Unknown,神々の記 Xmas特別編,ONA,1,"Dec 21, 2016",Unknown,Unknown,Unknown,Sotsu,Original,2 min.,PG - Children,14817,15018,191,0,11,84,3,28,65,6,3,4,0,14,15,8,7,0,5
35008,Midori no Kuni no Otomodachi: Koeda-chan,0,3,Unknown,みどりのくにのおともだち こえだちゃん,ONA,8,"Mar 3, 2017 to Oct 7, 2017",Unknown,Unknown,Unknown,A-Line,Other,3 min. per ep.,G - All Ages,15528,14848,202,0,30,37,6,48,81,3,5,2,3,4,5,8,0,0,3
35009,Berserk Recap,6,10,Unknown,ベルセルク 第1期ダイジェスト映像,Special,1,"Mar 3, 2017",Unknown,LIDENFILMS,Unknown,"Millepensee, GEMBA",Manga,24 min.,R - 17+ (violence & profanity),8093,4908,10003,19,287,6892,122,255,2447,231,140,183,293,663,1019,797,433,212,373
35011,Yankee Hamster,0,1,Delinquent Hamsters,ヤンキーハムスター,ONA,110,"Mar 18, 2013 to Dec 7, 2018",Unknown,Unknown,Sentai Filmworks,Piso Studio,Original,2 min. per ep.,PG-13 - Teens 13 or older,12963,11921,544,3,84,67,55,83,255,8,8,2,9,13,34,25,13,6,16
35015,Ani ni Tsukeru Kusuri wa Nai!,7,3,Unknown,兄に付ける薬はない!,TV,12,"Apr 7, 2017 to Jun 23, 2017",Spring 2017,"bilibili, Tencent Penguin Pictures",Unknown,"Fanworks, Imagineer",Web manga,3 min. per ep.,PG-13 - Teens 13 or older,1706,1990,60586,271,3452,34482,1379,1441,19832,63,63,150,350,1305,3330,8843,7566,3252,2107
35018,Osomatsu-san: Haru no Zenkoku Dai Senbatsu Jouei-sai - Sentou Quiz 2,5,2,Unknown,おそ松さん 春の全国大センバツ上映祭 銭湯クイズ2,Movie,1,"Apr 6, 2017",Unknown,Avex Pictures,Unknown,Studio Pierrot,Manga,Unknown,R - 17+ (violence & profanity),8303,10126,1157,2,51,208,39,41,818,8,2,6,8,27,33,21,7,5,19
35020,Sekai Jinken Sengen,0,1,Unknown,世界人権宣言,OVA,1,1988,Unknown,Unknown,Unknown,Unknown,Original,27 min.,G - All Ages,11873,17049,80,0,6,21,2,25,26,2,0,1,2,1,0,3,0,1,7
35021,Hashire John,0,1,Unknown,走れジョン,OVA,1,1997,Unknown,Unknown,Unknown,Unknown,Original,24 min.,G - All Ages,14305,17011,82,0,5,16,3,26,32,2,0,0,0,0,0,3,1,1,4
35022,Yuuki Aru Hotaru to Tobe Nai Hotaru,0,1,Unknown,勇気あるホタルととべないホタル,OVA,1,1990,Unknown,Unknown,Unknown,Unknown,Original,17 min.,G - All Ages,13073,16724,103,0,7,25,2,28,41,1,1,0,0,2,1,3,1,1,6
35023,Jun ga Kureta Inochi,0,1,Unknown,純がくれた命,OVA,1,1998,Unknown,Unknown,Unknown,Unknown,Original,20 min.,G - All Ages,14717,16995,83,0,6,20,2,27,28,2,1,0,1,1,1,1,5,0,3
35024,Onita no Boushi,0,2,Onita's Hat,おにたのぼうし,OVA,1,2005,Unknown,Unknown,Unknown,Unknown,Picture book,18 min.,G - All Ages,11347,17102,75,0,5,14,2,26,28,1,2,0,1,0,1,0,0,0,3
35025,"""Eikou Naki Tensai-tachi"" Kara no Monogatari",0,1,Unknown,“栄光なき天才たち”からの物語,TV,2,"Mar 25, 2017 to May 28, 2017",Spring 2017,NHK,Unknown,J.C.Staff,Manga,49 min. per ep.,G - All Ages,13179,11886,550,3,50,88,16,98,298,10,0,4,2,22,11,11,4,2,9
35026,Yuukai Tsuresari ni Awanai,0,2,Unknown,ゆうかい・つれさりにあわない,OVA,2,Unknown,Unknown,Unknown,Unknown,Unknown,Original,15 min. per ep.,G - All Ages,13067,16894,90,0,8,17,1,34,30,4,0,0,1,3,0,1,0,0,3
35027,Jibun de Jibun wo Mamoru,0,1,Unknown,自分で自分を守る,OVA,1,Unknown,Unknown,Unknown,Unknown,Unknown,Original,15 min.,G - All Ages,14674,17039,80,0,6,17,1,30,26,4,0,0,1,2,1,1,0,0,3
35028,Baka Dakedo Chinchin Shaburu no dake wa Jouzu na Chii-chan♡,7,1,Unknown,バカだけどチンチンしゃぶるのだけはじょうずなちーちゃん♡,OVA,2,"Jun 30, 2017 to Jul 28, 2017",Unknown,Lune Pictures,Unknown,T-Rex,Visual novel,16 min. per ep.,Rx - Hentai,0,4817,10524,70,1533,5820,517,388,2266,84,50,68,135,388,659,1226,986,479,544
35029,Tensei Kendo no Harem Colosseo,6,4,Unknown,転生剣奴の子づくり闘技場〈ハーレムコロッセオ〉,OVA,4,"May 26, 2017 to Jan 26, 2018",Unknown,PoRO,Unknown,Unknown,Light novel,20 min. per ep.,Rx - Hentai,0,5812,6597,20,1613,2256,583,383,1762,31,33,62,99,260,438,554,318,154,223
35030,Shiro to Takeshi,0,2,Unknown,シロとたけし,OVA,1,Unknown,Unknown,Unknown,Unknown,Unknown,Picture book,16 min.,G - All Ages,12031,16914,89,0,7,19,1,28,34,3,0,0,1,0,0,2,5,1,3
35031,Aoi Meno Ningyou Monogatari,0,2,Unknown,青い目の人形物語,OVA,1,1996,Unknown,Unknown,Unknown,Unknown,Other,30 min.,G - All Ages,13311,16186,129,0,7,37,2,32,51,2,1,7,2,1,2,2,1,0,6
35032,Kitty to Mimmy no Atarashii Kasa,0,1,Unknown,キティとミミィの新しい傘,Movie,1,"Mar 14, 1981",Unknown,Sanrio,Unknown,Unknown,Original,24 min.,G - All Ages,15064,16140,131,0,5,37,5,37,47,5,2,1,1,6,1,3,0,0,4
35033,Sam to Chip no wa Hachamecha Dai Race,0,2,Unknown,サムとチップのハチャメチャ大レース,OVA,1,"Jun 21, 1993",Unknown,Sanrio,Unknown,Unknown,Original,10 min.,G - All Ages,11800,14798,206,0,10,110,1,29,56,6,7,5,9,17,19,4,0,0,6
35034,Pokopon no Kitsune-gawa Onsen Henshin Gassen,0,2,Unknown,ぽこぽんのキツネ川温泉へんしん合戦,OVA,1,"Jun 21, 1993",Unknown,Sanrio,Unknown,Unknown,Original,11 min.,G - All Ages,11556,16384,119,1,9,36,1,31,42,2,1,1,0,4,4,6,1,0,5
35035,Sam-chan no Obake Nanka Kowaku Nai,0,2,Unknown,サムちゃんのおばけなんか怖くない,OVA,1,"Aug, 1998",Unknown,Unknown,Unknown,Unknown,Original,10 min.,G - All Ages,11791,16792,98,0,6,22,1,34,35,4,1,0,0,4,1,1,1,1,4
35036,Eddy & Emmy no Initial Ring wa Futari de,0,1,Unknown,エディ&エミィのイニシャルリングは2人で,OVA,1,"May 21, 1993",Unknown,Sanrio,Unknown,Unknown,Original,10 min.,G - All Ages,13892,15573,163,1,7,68,3,35,50,5,1,0,0,4,8,4,4,5,10
35037,Pokopon no Satogaeri,0,1,Unknown,ぽこぽんの里帰り,OVA,1,"May 21, 1993",Unknown,Sanrio,Unknown,Unknown,Original,10 min.,G - All Ages,11589,16784,100,0,7,29,1,31,32,2,3,0,1,3,2,0,4,0,5
35038,Eigo de Utatte Asobou,0,2,Unknown,英語でうたってあそぼう,Music,4,"Sep 22, 1993 to Jun, 1996",Unknown,Sanrio,Unknown,Unknown,Original,20 min. per ep.,G - All Ages,13904,15853,145,0,8,52,4,42,39,6,3,6,3,2,3,1,1,1,5
35039,Hello Kitty to Miyou: Nihon Mukashibanashi,0,2,Unknown,ハローキティと見よう日本むかしばなし,OVA,7,"Dec 21, 1993 to ?",Unknown,Sanrio,Unknown,Unknown,Original,30 min. per ep.,G - All Ages,14375,15500,167,0,7,67,3,36,54,5,2,1,3,9,4,5,6,0,6
35040,Minna no Taabou Konnichiwa,0,1,Unknown,みんなのたぁ坊こんにちは,OVA,1,1989,Unknown,Sanrio,Unknown,Unknown,Original,20 min.,G - All Ages,15589,16853,95,0,5,27,1,33,29,2,0,1,1,0,3,1,6,1,4
35041,Uchuu Bouei-tai Taabou no Shinkirou Hoshi wo Sukue!,0,2,Unknown,宇宙防衛隊たあ坊のしんきろう星を救え!,OVA,1,1993,Unknown,Sanrio,Unknown,Unknown,Original,30 min.,G - All Ages,12666,16458,114,0,8,32,2,36,36,2,2,1,1,3,1,3,3,0,5
35042,Uchuu Bouei-tai Taabou no Toki no Tomatta Hoshi,0,2,Unknown,宇宙防衛隊たあ坊の時の止まった星,OVA,1,1994,Unknown,Sanrio,Unknown,Unknown,Original,30 min.,G - All Ages,12673,16606,110,0,10,33,2,31,34,2,6,1,1,4,1,1,0,1,5
35044,Tu Bian Ying Xiong Leaf,7,2,Unknown,凸变英雄 LEAF,ONA,12,"Apr 14, 2018 to Jul 6, 2018",Unknown,bilibili,Unknown,"Haoliners Animation League, Studio LAN",Original,20 min. per ep.,PG-13 - Teens 13 or older,3220,3400,23198,72,2684,6239,994,1797,11484,86,56,121,280,505,885,1596,1251,615,435
35047,Mirai e no Tegami: Kono Michi no Tochuu kara,0,2,Unknown,みらいへの手紙~この道の途中から~,ONA,2,"Feb 15, 2016 to Mar 6, 2017",Unknown,Unknown,Unknown,Gaina,Original,15 min. per ep.,G - All Ages,15601,14316,237,0,25,52,6,30,124,3,3,3,5,6,11,4,2,1,5
35048,Anime Tengu no Kakuresato,0,2,Unknown,アニメ 天狗のかくれ里,OVA,1,2006,Unknown,Unknown,Unknown,Unknown,Other,57 min.,G - All Ages,13275,16270,122,0,7,46,4,32,33,4,3,2,0,6,10,5,0,0,6
35049,Minna ga Shitteru: Kokoro Atatamaru Natsukashii  Ohanashi Series,0,7,Unknown,みんなが知ってる 心あたたまるなつかしいお話しシリーズ,OVA,20,Unknown,Unknown,Unknown,Unknown,Unknown,Other,32 min. per ep.,G - All Ages,15584,16427,117,0,6,28,1,39,43,5,0,1,0,2,3,1,0,1,4
35050,Eiga de Utaou! Mother Goose,0,3,Let's sing! Mother Goose,英語で歌おう！ マザー・グース,Music,4,Unknown,Unknown,Unknown,Unknown,Unknown,Other,20 min. per ep.,G - All Ages,13889,16354,121,0,6,45,3,41,26,9,2,6,1,4,1,2,5,0,4
35051,Nendjuugyouji Animation Series,0,7,Unknown,年中行事アニメーションシリーズ,OVA,2,2005,Unknown,Unknown,Unknown,Unknown,Other,51 min. per ep.,G - All Ages,11131,16955,87,0,6,18,1,30,32,3,0,0,1,2,2,0,0,0,3
35052,Kagee Anime Series,0,3,Unknown,影絵アニメシリーズ,OVA,1,Unknown,Unknown,Unknown,Unknown,Unknown,Other,1 hr. 3 min.,G - All Ages,14755,16880,91,0,7,21,1,31,31,4,0,1,1,0,2,3,0,0,3
35053,Minwa Anime Series,0,3,Unknown,民話アニメシリーズ,OVA,1,Unknown,Unknown,Unknown,Unknown,Unknown,Other,1 hr. 12 min.,G - All Ages,15590,16928,88,0,6,23,1,31,27,3,0,0,1,0,3,1,5,0,4
35054,Ni wa no Kotori,0,1,Unknown,二わのことり,OVA,1,Unknown,Unknown,Unknown,Unknown,Unknown,Original,6 min.,G - All Ages,11114,16903,89,0,7,18,1,32,31,3,0,0,0,0,0,3,1,1,4
35055,Mametarou Ganbare,0,1,Unknown,まめたろうがんばれ,OVA,1,Unknown,Unknown,Unknown,Unknown,Unknown,Original,7 min.,G - All Ages,15393,16900,89,0,8,20,0,32,29,3,0,0,0,1,3,1,0,1,4
35056,Tsuki no Mine no Ookami,0,1,Unknown,月の峰の狼,OVA,1,1982,Unknown,Unknown,Unknown,Unknown,Original,11 min.,G - All Ages,12610,16824,95,0,8,17,1,30,39,1,0,0,0,0,0,5,3,0,4
35057,Furidashita Ame,0,1,Unknown,ふりだした雨,OVA,1,Unknown,Unknown,Unknown,Unknown,Unknown,Original,11 min.,G - All Ages,13989,16808,97,0,6,24,2,33,32,4,0,0,2,4,2,2,0,0,3
35058,Trojan wo Jibun no Te de,0,2,Unknown,トロヤを自分の手で,OVA,1,"Jan, 2015",Unknown,Unknown,Unknown,Unknown,Original,12 min.,G - All Ages,12616,16993,84,0,9,17,0,31,27,3,0,0,1,2,2,1,0,0,4
35059,Nobara (OVA),0,2,Unknown,野ばら,OVA,1,Unknown,Unknown,Unknown,Unknown,Unknown,Original,11 min.,G - All Ages,11182,16552,111,0,9,22,2,30,48,4,0,1,1,0,1,1,1,0,4
35060,Nihon no Obake-banashi,0,2,Unknown,日本のおばけ話,OVA,4,"Aug 28, 1988 to Nov 26, 1988",Unknown,Unknown,Unknown,Unknown,Other,Unknown,G - All Ages,11152,16364,122,0,8,30,3,33,48,5,0,1,0,3,3,1,5,0,6
35061,Ohanashi de Te Koi,0,2,Unknown,お話でてこい,OVA,5,Unknown,Unknown,Unknown,Unknown,Unknown,Radio,15 min. per ep.,G - All Ages,11276,16915,88,0,5,22,2,31,28,4,0,0,1,0,3,1,0,0,6
35062,Mahoutsukai no Yome,8,4,The Ancient Magus' Bride,魔法使いの嫁,TV,24,"Oct 8, 2017 to Mar 25, 2018",Fall 2017,"Production I.G, Shochiku, flying DOG, Mag Garden",Funimation,Wit Studio,Manga,24 min. per ep.,PG-13 - Teens 13 or older,417,165,622300,8547,99198,272915,41863,32207,176117,493,464,1106,3331,8000,18336,47081,77572,61980,42685
35063,Dog Days'' Specials,6,4,Unknown,ドッグデイズ'' 今週のあらすじ,Special,12,"Mar 25, 2015 to Aug 26, 2015",Unknown,Aniplex,Unknown,Seven Arcs Pictures,Original,1 min. per ep.,PG-13 - Teens 13 or older,6392,8272,2503,1,111,1039,71,57,1225,14,5,14,26,91,133,140,57,23,54
35067,Osomatsu-san 2nd Season,7,2,Mr. Osomatsu 2,おそ松さん 第2期,TV,25,"Oct 3, 2017 to Mar 27, 2018",Fall 2017,"TV Tokyo, Dentsu, Rakuonsha, AT-X, Avex Pictures, Daiichi Shokai",VIZ Media,Studio Pierrot,Manga,23 min. per ep.,R - 17+ (violence & profanity),1273,2423,43693,266,6218,18863,3073,2683,12856,93,49,112,326,752,2017,4244,4810,2588,2057
35069,Sekai no Yami Zukan,4,2,The World YAMIZUKAN,世界の闇図鑑,TV,13,"Apr 3, 2017 to Jun 26, 2017",Spring 2017,TV Tokyo,Unknown,ILCA,Original,4 min. per ep.,PG - Children,10845,3707,19500,23,1600,6816,590,3382,7112,606,709,849,1193,1388,1024,625,236,78,114
35070,3-Nen D-Gumi Glass no Kamen: Tobidase! Watashitachi no Victory Road,0,3,Unknown,3ねんDぐみガラスの仮面～とびだせ! 私たちのVR（ヴィクトリーロード）～,Movie,1,"Jul 22, 2017",Unknown,Unknown,Unknown,DLE,Manga,Unknown,PG - Children,13195,11805,570,2,23,125,13,95,314,10,5,15,12,17,5,3,2,1,9
35071,Noah's Animal Clinic Medical Book Record,0,3,Unknown,諾亞動物診所動畫小劇場,ONA,10,"Mar 21, 2012 to Mar 6, 2013",Unknown,Unknown,Unknown,Unknown,Unknown,3 min. per ep.,G - All Ages,11200,16380,120,0,9,34,3,10,64,2,1,2,2,3,4,4,1,0,5
35072,Boruto: Jump Festa 2016 Special,6,6,Unknown,BORUTOジャンプフェスタ 2016,Special,1,"Nov 27, 2016",Unknown,Unknown,Unknown,Studio Pierrot,Manga,11 min.,PG-13 - Teens 13 or older,7246,4757,10885,20,324,7022,155,200,3184,114,78,112,330,774,1274,1070,386,175,331
35073,Overlord II,7,6,Overlord II,オーバーロードⅡ,TV,13,"Jan 9, 2018 to Apr 3, 2018",Winter 2018,"AT-X, Enterbrain, Grooove, Hakuhodo DY Music & Pictures, NTT Plala, Kadokawa",Funimation,Madhouse,Light novel,23 min. per ep.,R - 17+ (violence & profanity),851,148,646042,3582,37302,510232,8427,8768,81313,767,885,1973,5257,12610,34623,95964,128002,70422,43785
35074,Kaiketsu Zorori Movie: ZZ no Himitsu,0,3,Unknown,映画かいけつゾロリ ZZのひみつ,Movie,1,"Nov 25, 2017",Unknown,Unknown,Unknown,Unknown,Book,1 hr. 9 min.,PG - Children,14790,14265,240,1,12,57,7,23,141,2,0,1,0,4,6,7,5,2,7
35075,Hoozuki no Reitetsu 2nd Season,7,5,Hozuki's Coolheadedness 2,鬼灯の冷徹 第弐期,TV,13,"Oct 8, 2017 to Dec 31, 2017",Fall 2017,"Kodansha, King Records",Sentai Filmworks,Studio Deen,Manga,23 min. per ep.,PG-13 - Teens 13 or older,700,2695,35964,96,3043,18466,1134,843,12478,24,13,42,93,336,1009,3451,5110,2680,1490
35076,Juuni Taisen,6,1,Juni Taisen:Zodiac War,十二大戦,TV,12,"Oct 3, 2017 to Dec 19, 2017",Fall 2017,"Sotsu, Mainichi Broadcasting System, AT-X, Studio Mausu, Tokyo MX, Avex Pictures, Shueisha, BS11, GYAO!, A-Sketch",Funimation,Graphinica,Novel,24 min. per ep.,R - 17+ (violence & profanity),5644,649,224045,492,16699,135709,5143,14011,52483,813,1335,2860,6640,13209,25076,33508,18193,6924,3580
35077,Gooorgeous,5,2,Unknown,ゴ〜〜ジャス,Music,1,"Mar 12, 2017",Unknown,Unknown,Unknown,Unknown,Original,1 min.,PG-13 - Teens 13 or older,8913,10274,1089,1,39,506,15,36,493,16,10,20,38,81,82,49,14,15,14
35078,Mitsuboshi Colors,7,3,Mitsuboshi Colors,三ツ星カラーズ,TV,12,"Jan 7, 2018 to Mar 25, 2018",Winter 2018,"Frontier Works, Movic, AT-X, Grooove, Hakuhodo DY Music & Pictures, Kadokawa Media House, Kadokawa",Sentai Filmworks,SILVER LINK.,Manga,23 min. per ep.,PG-13 - Teens 13 or older,1812,1741,75163,286,7526,28596,3523,5029,30489,81,89,205,477,1535,3519,7758,7246,3034,1936
35079,Kino no Tabi: The Beautiful World - The Animated Series,7,3,Kino's Journey -the Beautiful World- the Animated Series,キノの旅 -the Beautiful World- the Animated Series,TV,12,"Oct 6, 2017 to Dec 22, 2017",Fall 2017,"Movic, Magic Capsule, ASCII Media Works, NBCUniversal Entertainment Japan, Egg Firm, Crunchyroll SC Anime Fund",Funimation,Lerche,Light novel,23 min. per ep.,R - 17+ (violence & profanity),1337,1043,143354,798,12522,68248,6295,8310,47979,181,156,388,1082,2846,6322,15978,18284,9280,5174
35081,The iDOLM@STER Million Live! 4th Anniversary PV,6,3,Unknown,アイドルマスター ミリオンライブ！４周年記念ＰＶ,ONA,1,"Mar 12, 2017",Unknown,Bandai Namco Entertainment,Unknown,A-1 Pictures,Game,9 min.,PG-13 - Teens 13 or older,6144,9217,1724,6,69,722,28,57,848,9,10,8,13,83,88,111,55,28,59
35082,Hibike! Euphonium Movie 2: Todoketai Melody,7,3,Sound! Euphonium the Movie:May the Melody Reach You!,劇場版 響け！ユーフォニアム～届けたいメロディ～,Movie,1,"Sep 30, 2017",Unknown,"Lantis, Shochiku, Pony Canyon",Eleven Arts,Kyoto Animation,Novel,1 hr. 55 min.,PG-13 - Teens 13 or older,924,3704,19566,21,480,5819,284,219,12764,28,5,13,32,118,282,1124,1362,559,522
35084,Grimm Douwa Anime Series,0,3,Unknown,グリム童話アニメシリーズ,OVA,1,Unknown,Unknown,Unknown,Unknown,Unknown,Book,1 hr. 11 min.,G - All Ages,14189,16857,93,0,5,24,2,28,34,3,1,0,0,3,2,3,0,0,3
35085,Kyouiku Eiga-sai Jushou Anime Series,0,2,Unknown,教育映画祭受賞アニメシリーズ,OVA,1,1986,Unknown,Unknown,Unknown,Unknown,Other,1 hr. 27 min.,G - All Ages,15242,17083,76,0,5,14,1,30,26,1,0,0,0,0,0,2,2,0,4
35086,"Donten ni Warau Gaiden: Ketsubetsu, Yamainu no Chikai",7,3,Donten:Laughing Under the Clouds - Gaiden:Chapter 1 - One Year After the Battle,曇天に笑う＜外伝＞ ～決別、犲の誓い～,Movie,1,"Dec 2, 2017",Unknown,"Production I.G, Shochiku, Kinoshita Management",Eleven Arts,Wit Studio,Manga,50 min.,PG-13 - Teens 13 or older,1971,4774,10726,21,371,1530,206,96,8523,8,3,4,13,43,126,324,244,104,156
35090,Oyayubi-hime,0,2,Unknown,おやゆびひめ,Movie,1,1982,Unknown,Gakken,Unknown,Unknown,Book,19 min.,G - All Ages,11444,16713,103,0,5,44,1,21,32,2,0,2,0,9,4,4,1,0,6
35091,Hachigatsu Kokonoka Nagasaki,0,2,Unknown,8月9日・長崎,OVA,1,1980,Unknown,Unknown,Unknown,Unknown,Other,10 min.,G - All Ages,14221,16956,86,0,4,20,2,29,31,4,0,0,0,4,2,1,1,0,3
35092,Kakusenou Gakushuu Animation,0,1,Unknown,核戦争　学習アニメーション,OVA,1,1987,Unknown,Unknown,Unknown,Unknown,Original,15 min.,G - All Ages,14819,17132,71,0,4,19,3,24,21,1,0,0,0,0,1,7,0,0,4
35093,Saigo no Kuushuu: Kumagaya,0,2,Unknown,最後の空襲 KUMAGAYA,OVA,1,1993,Unknown,Unknown,Unknown,Unknown,Other,29 min.,G - All Ages,11787,16609,109,0,8,25,2,19,55,1,0,0,1,1,2,5,0,0,8
35094,Zou no Hanako,0,2,Unknown,象のハナ子,OVA,1,"Apr, 1969",Unknown,Unknown,Unknown,Unknown,Other,1 hr.,G - All Ages,13166,15843,147,0,9,27,5,48,58,3,0,2,0,5,3,1,1,0,3
35095,Hiroshima no Enoki,0,2,Unknown,ひろしまのエノキ,OVA,1,"Mar 19, 1989",Unknown,Unknown,Unknown,Unknown,Picture book,24 min.,G - All Ages,14445,16493,115,0,7,36,3,27,42,6,0,0,1,3,3,3,6,0,6
35096,Hiroshima no Uta,0,2,Unknown,ヒロシマのうた,OVA,1,"Nov, 1980",Unknown,Unknown,Unknown,Unknown,Picture book,11 min.,G - All Ages,14448,15434,169,0,10,73,1,32,53,8,3,4,3,12,6,4,5,0,6
35098,San Tarou to Kaguya-hime no Koutsuu Anzen,0,3,Unknown,三太郎 と かぐや姫 の 交通安全,OVA,1,Unknown,Unknown,Unknown,Unknown,Unknown,Original,14 min.,G - All Ages,11812,16889,92,0,6,23,2,32,29,3,1,0,0,1,2,1,4,0,3
35099,Zukkoke Sannin-gumi no Jitensha Kyoushitsu,0,2,Unknown,ッコケ三人組の自転車教室,OVA,1,2016,Unknown,Unknown,Unknown,Unknown,Other,14 min.,G - All Ages,13170,16737,103,0,10,23,1,36,33,2,1,1,1,3,2,1,1,0,5
35100,Zukkoke Sannin-gumi no Bousai Kyoushitsu,0,2,Unknown,ズッコケ三人組のぼうさい教室,OVA,1,2016,Unknown,Unknown,Unknown,Unknown,Other,14 min.,G - All Ages,13143,16769,100,0,6,24,1,36,33,3,0,1,2,3,2,1,1,0,4
